# name|return_type|param_name:type,param_name:type
define_NID_setct_CertResData|int|void
define_NID_setct_CertResTBE|int|void
define_NID_setct_CredReqTBEX|int|void
define_NID_setct_CredReqTBE|int|void
define_NID_setct_CredReqTBSX|int|void
define_NID_setct_CredReqTBS|int|void
define_NID_setct_CredResData|int|void
define_NID_setct_CredResTBE|int|void
define_NID_setct_CredRevReqTBEX|int|void
define_NID_setct_CredRevReqTBE|int|void
define_NID_setct_CredRevReqTBSX|int|void
define_NID_setct_CredRevReqTBS|int|void
define_NID_setct_CredRevResData|int|void
define_NID_setct_CredRevResTBE|int|void
define_NID_setct_ErrorTBS|int|void
define_NID_setct_HODInput|int|void
define_NID_setct_MeAqCInitResTBS|int|void
define_NID_setct_OIData|int|void
define_NID_setct_PANData|int|void
define_NID_setct_PANOnly|int|void
define_NID_setct_PANToken|int|void
define_NID_setct_PCertReqData|int|void
define_NID_setct_PCertResTBS|int|void
define_NID_setct_PIDataUnsigned|int|void
define_NID_setct_PIData|int|void
define_NID_setct_PIDualSignedTBE|int|void
define_NID_setct_PIUnsignedTBE|int|void
define_NID_setct_PI_TBS|int|void
define_NID_setct_PInitResData|int|void
define_NID_setct_PI|int|void
define_NID_setct_PResData|int|void
define_NID_setct_RegFormReqTBE|int|void
define_NID_setct_RegFormResTBS|int|void
define_NID_setext_cv|int|void
define_NID_setext_genCrypt|int|void
define_NID_setext_miAuth|int|void
define_NID_setext_pinAny|int|void
define_NID_setext_pinSecure|int|void
define_NID_setext_track2|int|void
define_NID_sha1WithRSAEncryption|int|void
define_NID_sha1WithRSA|int|void
define_NID_sha1|int|void
define_NID_sha224WithRSAEncryption|int|void
define_NID_sha224|int|void
define_NID_sha256WithRSAEncryption|int|void
define_NID_sha256|int|void
define_NID_sha384WithRSAEncryption|int|void
define_NID_sha384|int|void
define_NID_sha512WithRSAEncryption|int|void
define_NID_sha512|int|void
define_NID_shaWithRSAEncryption|int|void
define_NID_sha|int|void
define_NID_simpleSecurityObject|int|void
define_NID_sinfo_access|int|void
define_NID_singleLevelQuality|int|void
define_NID_stateOrProvinceName|int|void
define_NID_streetAddress|int|void
define_NID_subject_alt_name|int|void
define_NID_subject_directory_attributes|int|void
define_NID_subject_key_identifier|int|void
define_NID_subtreeMaximumQuality|int|void
define_NID_subtreeMinimumQuality|int|void
define_NID_supportedAlgorithms|int|void
define_NID_supportedApplicationContext|int|void
define_NID_surname|int|void
define_NID_sxnet|int|void
define_NID_target_information|int|void
define_NID_telephoneNumber|int|void
define_NID_teletexTerminalIdentifier|int|void
define_NID_telexNumber|int|void
define_NID_textEncodedORAddress|int|void
define_NID_textNotice|int|void
define_NID_time_stamp|int|void
define_NID_title|int|void
define_NID_ucl|int|void
define_NID_undef|int|void
define_NID_uniqueMember|int|void
define_NID_userCertificate|int|void
define_NID_userClass|int|void
define_NID_userId|int|void
define_NID_userPassword|int|void
define_NID_wap_wsg_idm_ecid_wtls10|int|void
define_NID_wap_wsg_idm_ecid_wtls11|int|void
define_NID_wap_wsg_idm_ecid_wtls12|int|void
define_NID_wap_wsg_idm_ecid_wtls1|int|void
define_NID_wap_wsg_idm_ecid_wtls3|int|void
define_NID_wap_wsg_idm_ecid_wtls4|int|void
define_NID_wap_wsg_idm_ecid_wtls5|int|void
define_NID_wap_wsg_idm_ecid_wtls6|int|void
define_NID_wap_wsg_idm_ecid_wtls7|int|void
define_NID_wap_wsg_idm_ecid_wtls8|int|void
define_NID_wap_wsg_idm_ecid_wtls9|int|void
define_NID_wap_wsg|int|void
define_NID_wap|int|void
define_NID_whirlpool|int|void
define_NID_x121Address|int|void
define_NID_x500UniqueIdentifier|int|void
define_NID_x509Certificate|int|void
define_NID_x509Crl|int|void
define_NID_zlib_compression|int|void
define_NIS_ADD|int|void
define_NIS_CALLBACK|int|void
define_NIS_CHECKPOINT|int|void
define_NIS_CPTIME|int|void
define_NIS_CREATE_ACC|int|void
define_NIS_DESTROY_ACC|int|void
define_NIS_DUMPLOG|int|void
define_NIS_DUMP|int|void
define_NIS_FINDDIRECTORY|int|void
define_NIS_IBADD|int|void
define_NIS_IBFIRST|int|void
define_NIS_IBLIST|int|void
define_NIS_IBMODIFY|int|void
define_NIS_IBNEXT|int|void
define_NIS_IBREMOVE|int|void
define_NIS_LOOKUP|int|void
define_NIS_MAXATTRNAME|int|void
define_NIS_MAXATTRVAL|int|void
define_NIS_MAXATTR|int|void
define_NIS_MAXCOLUMNS|int|void
define_NIS_MAXLINKS|int|void
define_NIS_MAXNAMELEN|int|void
define_NIS_MAXPATH|int|void
define_NIS_MAXREPLICAS|int|void
define_NIS_MAXSTRINGLEN|int|void
define_NIS_MKDIR|int|void
define_NIS_MODIFY_ACC|int|void
define_NIS_MODIFY|int|void
define_NIS_PING|int|void
define_NIS_PK_DHEXT|int|void
define_NIS_PK_DH|int|void
define_NIS_PK_KERB|int|void
define_NIS_PK_NONE|int|void
define_NIS_PK_RSA|int|void
define_NIS_PROG|int|void
define_NIS_READ_ACC|int|void
define_NIS_REMOVE|int|void
define_NIS_RMDIR|int|void
define_NIS_SERVSTATE|int|void
define_NIS_STATUS|int|void
define_NIS_UPDKEYS|int|void
define_NIS_VERSION|int|void
define_NI_DGRAM|int|void
define_NI_IDN_ALLOW_UNASSIGNED|int|void
define_NI_IDN_USE_STD3_ASCII_RULES|int|void
define_NI_IDN|int|void
define_NI_MAXHOST|int|void
define_NI_MAXSERV|int|void
define_NI_NAMEREQD|int|void
define_NI_NOFQDN|int|void
define_NI_NUMERICHOST|int|void
define_NI_NUMERICSERV|int|void
define_NL0|int|void
define_NL1|int|void
define_NLDLY|int|void
define_NL_ARGMAX|int|void
define_NL_CAT_LOCALE|int|void
define_NL_LANGMAX|int|void
define_NL_MSGMAX|int|void
define_NL_NMAX|int|void
define_NL_SETD|int|void
define_NL_SETMAX|int|void
define_NL_TEXTMAX|int|void
define_NOFILE|int|void
define_NOFLSH|int|void
define_NOGROUP|int|void
define_NOP|int|void
define_NOT_HERE|int|void
define_NO_ADDRESS|int|void
define_NO_AUTHINFO|int|void
define_NO_CACHE|int|void
define_NO_DATA|int|void
define_NO_RECOVERY|int|void
define_NR_DQHASH|int|void
define_NR_DQUOTS|int|void
define_NR_ICMP_TYPES|int|void
define_NR_ICMP_UNREACH|int|void
define_NSIG|int|void
define_NSLC|int|void
define_NSS_BUFLEN_GROUP|int|void
define_NSS_BUFLEN_PASSWD|int|void
define_NS_ALG_DH|int|void
define_NS_ALG_DSA|int|void
define_NS_ALG_DSS|int|void
define_NS_ALG_EXPIRE_ONLY|int|void
define_NS_ALG_MD5RSA|int|void
define_NS_ALG_PRIVATE_OID|int|void
define_NS_ANY_CA|int|void
define_NS_CMPRSFLGS|int|void
define_NS_DEFAULTPORT|int|void
define_NS_DSA_MAX_BYTES|int|void
define_NS_DSA_MIN_SIZE|int|void
define_NS_DSA_SIG_SIZE|int|void
define_NS_HFIXEDSZ|int|void
define_NS_IN6ADDRSZ|int|void
define_NS_INADDRSZ|int|void
define_NS_INT16SZ|int|void
define_NS_INT32SZ|int|void
define_NS_INT8SZ|int|void
define_NS_KEY_EXTENDED_FLAGS|int|void
define_NS_KEY_NAME_ENTITY|int|void
define_NS_KEY_NAME_RESERVED|int|void
define_NS_KEY_NAME_TYPE|int|void
define_NS_KEY_NAME_USER|int|void
define_NS_KEY_NAME_ZONE|int|void
define_NS_KEY_NO_AUTH|int|void
define_NS_KEY_NO_CONF|int|void
define_NS_KEY_PROT_ANY|int|void
define_NS_KEY_PROT_DNSSEC|int|void
define_NS_KEY_PROT_EMAIL|int|void
define_NS_KEY_PROT_IPSEC|int|void
define_NS_KEY_PROT_TLS|int|void
define_NS_KEY_RESERVED10|int|void
define_NS_KEY_RESERVED11|int|void
define_NS_KEY_RESERVED2|int|void
define_NS_KEY_RESERVED4|int|void
define_NS_KEY_RESERVED5|int|void
define_NS_KEY_RESERVED8|int|void
define_NS_KEY_RESERVED9|int|void
define_NS_KEY_RESERVED_BITMASK2|int|void
define_NS_KEY_SIGNATORYMASK|int|void
define_NS_KEY_TYPEMASK|int|void
define_NS_KEY_TYPE_AUTH_CONF|int|void
define_NS_KEY_TYPE_AUTH_ONLY|int|void
define_NS_KEY_TYPE_CONF_ONLY|int|void
define_NS_KEY_TYPE_NO_KEY|int|void
define_NS_MAXCDNAME|int|void
define_NS_MAXDNAME|int|void
define_NS_MAXLABEL|int|void
define_NS_MAXMSG|int|void
define_NS_MD5RSA_MAX_BASE64|int|void
define_NS_MD5RSA_MAX_BITS|int|void
define_NS_MD5RSA_MAX_BYTES|int|void
define_NS_MD5RSA_MAX_SIZE|int|void
define_NS_MD5RSA_MIN_BITS|int|void
define_NS_MD5RSA_MIN_SIZE|int|void
define_NS_NXT_BITS|int|void
define_NS_NXT_MAX|int|void
define_NS_OBJSIGN_CA|int|void
define_NS_OBJSIGN|int|void
define_NS_OPT_DNSSEC_OK|int|void
define_NS_OPT_NSID|int|void
define_NS_PACKETSZ|int|void
define_NS_QFIXEDSZ|int|void
define_NS_RRFIXEDSZ|int|void
define_NS_SIG_ALG|int|void
define_NS_SIG_EXPIR|int|void
define_NS_SIG_FOOT|int|void
define_NS_SIG_LABELS|int|void
define_NS_SIG_OTTL|int|void
define_NS_SIG_SIGNED|int|void
define_NS_SIG_SIGNER|int|void
define_NS_SIG_TYPE|int|void
define_NS_SMIME_CA|int|void
define_NS_SMIME|int|void
define_NS_SSL_CA|int|void
define_NS_SSL_CLIENT|int|void
define_NS_SSL_SERVER|int|void
define_NS_TSIG_ERROR_FORMERR|int|void
define_NS_TSIG_ERROR_NO_SPACE|int|void
define_NS_TSIG_ERROR_NO_TSIG|int|void
define_NS_TSIG_FUDGE|int|void
define_NS_TSIG_TCP_COUNT|int|void
define_NTELOPTS|int|void
define_NULLPROC|int|void
define_NULL_xdrproc_t|int|void
define_NULL|int|void
define_NUMA_BUILD|int|void
define_NZERO|int|void
define_N_6PACK|int|void
define_N_AX25|int|void
define_N_HCI|int|void
define_N_HDLC|int|void
define_N_IRDA|int|void
define_N_MASC|int|void
define_N_MOUSE|int|void
define_N_PPP|int|void
define_N_PROFIBUS_FDL|int|void
define_N_R3964|int|void
define_N_SLIP|int|void
define_N_SMSBLOCK|int|void
define_N_STRIP|int|void
define_N_SYNC_PPP|int|void
define_N_TTY|int|void
define_N_X25|int|void
define_OBJ_BSEARCH_FIRST_VALUE_ON_MATCH|int|void
define_OBJ_BSEARCH_VALUE_ON_NOMATCH|int|void
define_OBJ_F_OBJ_ADD_OBJECT|int|void
define_OBJ_F_OBJ_CREATE|int|void
define_OBJ_F_OBJ_DUP|int|void
define_OBJ_F_OBJ_NAME_NEW_INDEX|int|void
define_OBJ_F_OBJ_NID2LN|int|void
define_OBJ_F_OBJ_NID2OBJ|int|void
define_OBJ_F_OBJ_NID2SN|int|void
define_OBJ_NAME_ALIAS|int|void
define_OBJ_NAME_TYPE_CIPHER_METH|int|void
define_OBJ_NAME_TYPE_COMP_METH|int|void
define_OBJ_NAME_TYPE_MD_METH|int|void
define_OBJ_NAME_TYPE_NUM|int|void
define_OBJ_NAME_TYPE_PKEY_METH|int|void
define_OBJ_NAME_TYPE_UNDEF|int|void
define_OBJ_R_MALLOC_FAILURE|int|void
define_OBJ_R_UNKNOWN_NID|int|void
define_OBJ_ccitt|int|void
define_OBJ_iso|int|void
define_OBJ_itu_t|int|void
define_OBJ_joint_iso_ccitt|int|void
define_OBJ_joint_iso_itu_t|int|void
define_OBJ_undef|int|void
define_OCRNL|int|void
define_OCSP_DEFAULT_NONCE_LENGTH|int|void
define_OCSP_F_ASN1_STRING_ENCODE|int|void
define_OCSP_F_D2I_OCSP_NONCE|int|void
define_OCSP_F_OCSP_BASIC_ADD1_STATUS|int|void
define_OCSP_F_OCSP_BASIC_SIGN|int|void
define_OCSP_F_OCSP_BASIC_VERIFY|int|void
define_OCSP_F_OCSP_CERT_ID_NEW|int|void
define_OCSP_F_OCSP_CHECK_DELEGATED|int|void
define_OCSP_F_OCSP_CHECK_IDS|int|void
define_OCSP_F_OCSP_CHECK_ISSUER|int|void
define_OCSP_F_OCSP_CHECK_VALIDITY|int|void
define_OCSP_F_OCSP_MATCH_ISSUERID|int|void
define_OCSP_F_OCSP_PARSE_URL|int|void
define_OCSP_F_OCSP_REQUEST_SIGN|int|void
define_OCSP_F_OCSP_REQUEST_VERIFY|int|void
define_OCSP_F_OCSP_RESPONSE_GET1_BASIC|int|void
define_OCSP_F_OCSP_SENDREQ_BIO|int|void
define_OCSP_F_OCSP_SENDREQ_NBIO|int|void
define_OCSP_F_PARSE_HTTP_LINE1|int|void
define_OCSP_F_REQUEST_VERIFY|int|void
define_OCSP_NOCASIGN|int|void
define_OCSP_NOCERTS|int|void
define_OCSP_NOCHAIN|int|void
define_OCSP_NOCHECKS|int|void
define_OCSP_NODELEGATED|int|void
define_OCSP_NOEXPLICIT|int|void
define_OCSP_NOINTERN|int|void
define_OCSP_NOSIGS|int|void
define_OCSP_NOTIME|int|void
define_OCSP_NOVERIFY|int|void
define_OCSP_RESPID_KEY|int|void
define_OCSP_RESPONSE_STATUS_INTERNALERROR|int|void
define_OCSP_RESPONSE_STATUS_MALFORMEDREQUEST|int|void
define_OCSP_RESPONSE_STATUS_SIGREQUIRED|int|void
define_OCSP_RESPONSE_STATUS_SUCCESSFUL|int|void
define_OCSP_RESPONSE_STATUS_TRYLATER|int|void
define_OCSP_RESPONSE_STATUS_UNAUTHORIZED|int|void
define_OCSP_REVOKED_STATUS_AFFILIATIONCHANGED|int|void
define_OCSP_REVOKED_STATUS_CACOMPROMISE|int|void
define_OCSP_REVOKED_STATUS_CERTIFICATEHOLD|int|void
define_OCSP_REVOKED_STATUS_CESSATIONOFOPERATION|int|void
define_OCSP_REVOKED_STATUS_KEYCOMPROMISE|int|void
define_OCSP_REVOKED_STATUS_NOSTATUS|int|void
define_OCSP_REVOKED_STATUS_REMOVEFROMCRL|int|void
define_OCSP_REVOKED_STATUS_SUPERSEDED|int|void
define_OCSP_REVOKED_STATUS_UNSPECIFIED|int|void
define_OCSP_R_BAD_DATA|int|void
define_OCSP_R_CERTIFICATE_VERIFY_ERROR|int|void
define_OCSP_R_DIGEST_ERR|int|void
define_OCSP_R_ERROR_IN_NEXTUPDATE_FIELD|int|void
define_OCSP_R_ERROR_IN_THISUPDATE_FIELD|int|void
define_OCSP_R_ERROR_PARSING_URL|int|void
define_OCSP_R_MISSING_OCSPSIGNING_USAGE|int|void
define_OCSP_R_NEXTUPDATE_BEFORE_THISUPDATE|int|void
define_OCSP_R_NOT_BASIC_RESPONSE|int|void
define_OCSP_R_NO_CERTIFICATES_IN_CHAIN|int|void
define_OCSP_R_NO_CONTENT|int|void
define_OCSP_R_NO_PUBLIC_KEY|int|void
define_OCSP_R_NO_RESPONSE_DATA|int|void
define_OCSP_R_NO_REVOKED_TIME|int|void
define_OCSP_R_PRIVATE_KEY_DOES_NOT_MATCH_CERTIFICATE|int|void
define_OCSP_R_REQUEST_NOT_SIGNED|int|void
define_OCSP_R_RESPONSE_CONTAINS_NO_REVOCATION_DATA|int|void
define_OCSP_R_ROOT_CA_NOT_TRUSTED|int|void
define_OCSP_R_SERVER_READ_ERROR|int|void
define_OCSP_R_SERVER_RESPONSE_ERROR|int|void
define_OCSP_R_SERVER_RESPONSE_PARSE_ERROR|int|void
define_OCSP_R_SERVER_WRITE_ERROR|int|void
define_OCSP_R_SIGNATURE_FAILURE|int|void
define_OCSP_R_SIGNER_CERTIFICATE_NOT_FOUND|int|void
define_OCSP_R_STATUS_EXPIRED|int|void
define_OCSP_R_STATUS_NOT_YET_VALID|int|void
define_OCSP_R_STATUS_TOO_OLD|int|void
define_OCSP_R_UNKNOWN_MESSAGE_DIGEST|int|void
define_OCSP_R_UNKNOWN_NID|int|void
define_OCSP_R_UNSUPPORTED_REQUESTORNAME_TYPE|int|void
define_OCSP_TRUSTOTHER|int|void
define_OFDEL|int|void
define_OFILL|int|void
define_OLCUC|int|void
define_OLD_ENV_VALUE|int|void
define_OLD_ENV_VAR|int|void
define_OLD_TIME|int|void
define_ONLCR|int|void
define_ONLRET|int|void
define_ONOCR|int|void
define_OPENSSL_DH_FIPS_MIN_MODULUS_BITS|int|void
define_OPENSSL_DH_MAX_MODULUS_BITS|int|void
define_OPENSSL_DSA_FIPS_MIN_MODULUS_BITS|int|void
define_OPENSSL_DSA_MAX_MODULUS_BITS|int|void
define_OPENSSL_ECC_MAX_FIELD_BITS|int|void
define_OPENSSL_EC_NAMED_CURVE|int|void
define_OPENSSL_HAVE_INIT|int|void
define_OPENSSL_NPN_NEGOTIATED|int|void
define_OPENSSL_NPN_NO_OVERLAP|int|void
define_OPENSSL_NPN_UNSUPPORTED|int|void
define_OPENSSL_RSA_FIPS_MIN_MODULUS_BITS|int|void
define_OPENSSL_RSA_MAX_MODULUS_BITS|int|void
define_OPENSSL_RSA_MAX_PUBEXP_BITS|int|void
define_OPENSSL_RSA_SMALL_MODULUS_BITS|int|void
define_OPENSSL_VERSION_NUMBER|int|void
define_OPL3_PATCH|int|void
define_OPOST|int|void
define_ORIG_RAX|int|void
define_OSSL_DYNAMIC_OLDEST|int|void
define_OSSL_DYNAMIC_VERSION|int|void
define_OVERFLOW|int|void
define_OWNER_DEFAULT|int|void
define_O_ACCMODE|int|void
define_O_APPEND|int|void
define_O_ASYNC|int|void
define_O_CLOEXEC|int|void
define_O_CREAT|int|void
define_O_DIRECTORY|int|void
define_O_DIRECT|int|void
define_O_DSYNC|int|void
define_O_EXCL|int|void
define_O_FSYNC|int|void
define_O_LARGEFILE|int|void
define_O_NDELAY|int|void
define_O_NOATIME|int|void
define_O_NOCTTY|int|void
define_O_NOFOLLOW|int|void
define_O_NONBLOCK|int|void
define_O_RDONLY|int|void
define_O_RDWR|int|void
define_O_RSYNC|int|void
define_O_SYNC|int|void
define_O_TRUNC|int|void
define_O_WRONLY|int|void
define_PACKETSZ|int|void
define_PARENB|int|void
define_PARMRK|int|void
define_PARODD|int|void
define_PATH_MAX|int|void
define_PCI_ACS_CAP|int|void
define_PCI_ACS_CR|int|void
define_PCI_ACS_CTRL|int|void
define_PCI_ACS_DT|int|void
define_PCI_ACS_EC|int|void
define_PCI_ACS_EGRESS_CTL_V|int|void
define_PCI_ACS_RR|int|void
define_PCI_ACS_SV|int|void
define_PCI_ACS_TB|int|void
define_PCI_ACS_UF|int|void
define_PCI_AF_CAP_FLR|int|void
define_PCI_AF_CAP_TP|int|void
define_PCI_AF_CAP|int|void
define_PCI_AF_CTRL_FLR|int|void
define_PCI_AF_CTRL|int|void
define_PCI_AF_LENGTH|int|void
define_PCI_AF_STATUS_TP|int|void
define_PCI_AF_STATUS|int|void
define_PCI_AGP_COMMAND_64BIT|int|void
define_PCI_AGP_COMMAND_AGP|int|void
define_PCI_AGP_COMMAND_FW|int|void
define_PCI_AGP_COMMAND_RATE1|int|void
define_PCI_AGP_COMMAND_RATE2|int|void
define_PCI_AGP_COMMAND_RATE4|int|void
define_PCI_AGP_COMMAND_RQ_MASK|int|void
define_PCI_AGP_COMMAND_SBA|int|void
define_PCI_AGP_COMMAND|int|void
define_PCI_AGP_RFU|int|void
define_PCI_AGP_SIZEOF|int|void
define_PCI_AGP_STATUS_64BIT|int|void
define_PCI_AGP_STATUS_FW|int|void
define_PCI_AGP_STATUS_RATE1|int|void
define_PCI_AGP_STATUS_RATE2|int|void
define_PCI_AGP_STATUS_RATE4|int|void
define_PCI_AGP_STATUS_RQ_MASK|int|void
define_PCI_AGP_STATUS_SBA|int|void
define_PCI_AGP_STATUS|int|void
define_PCI_AGP_VERSION|int|void
define_PCI_ARI_CAP_ACS|int|void
define_PCI_ARI_CAP_MFVC|int|void
define_PCI_ARI_CAP|int|void
define_PCI_ARI_CTRL_ACS|int|void
define_PCI_ARI_CTRL_MFVC|int|void
define_PCI_ARI_CTRL|int|void
define_PCI_ATS_CAP|int|void
define_PCI_ATS_CTRL_ENABLE|int|void
define_PCI_ATS_CTRL|int|void
define_PCI_ATS_MAX_QDEP|int|void
define_PCI_ATS_MIN_STU|int|void
define_PCI_BASE_ADDRESS_0|int|void
define_PCI_BASE_ADDRESS_1|int|void
define_PCI_BASE_ADDRESS_2|int|void
define_PCI_BASE_ADDRESS_3|int|void
define_PCI_BASE_ADDRESS_4|int|void
define_PCI_BASE_ADDRESS_5|int|void
define_PCI_BASE_ADDRESS_IO_MASK|int|void
define_PCI_BASE_ADDRESS_MEM_MASK|int|void
define_PCI_BASE_ADDRESS_MEM_PREFETCH|int|void
define_PCI_BASE_ADDRESS_MEM_TYPE_1M|int|void
define_PCI_BASE_ADDRESS_MEM_TYPE_32|int|void
define_PCI_BASE_ADDRESS_MEM_TYPE_64|int|void
define_PCI_BASE_ADDRESS_MEM_TYPE_MASK|int|void
define_PCI_BASE_ADDRESS_SPACE_IO|int|void
define_PCI_BASE_ADDRESS_SPACE_MEMORY|int|void
define_PCI_BASE_ADDRESS_SPACE|int|void
define_PCI_BIST_CAPABLE|int|void
define_PCI_BIST_CODE_MASK|int|void
define_PCI_BIST_START|int|void
define_PCI_BIST|int|void
define_PCI_BRIDGE_CONTROL|int|void
define_PCI_BRIDGE_CTL_BUS_RESET|int|void
define_PCI_BRIDGE_CTL_FAST_BACK|int|void
define_PCI_BRIDGE_CTL_ISA|int|void
define_PCI_BRIDGE_CTL_MASTER_ABORT|int|void
define_PCI_BRIDGE_CTL_PARITY|int|void
define_PCI_BRIDGE_CTL_SERR|int|void
define_PCI_BRIDGE_CTL_VGA|int|void
define_PCI_CACHE_LINE_SIZE|int|void
define_PCI_CAPABILITY_LIST|int|void
define_PCI_CAP_FLAGS|int|void
define_PCI_CAP_ID_AF|int|void
define_PCI_CAP_ID_AGP3|int|void
define_PCI_CAP_ID_AGP|int|void
define_PCI_CAP_ID_CCRC|int|void
define_PCI_CAP_ID_CHSWP|int|void
define_PCI_CAP_ID_DBG|int|void
define_PCI_CAP_ID_EXP|int|void
define_PCI_CAP_ID_HT|int|void
define_PCI_CAP_ID_MSIX|int|void
define_PCI_CAP_ID_MSI|int|void
define_PCI_CAP_ID_PCIX|int|void
define_PCI_CAP_ID_PM|int|void
define_PCI_CAP_ID_SHPC|int|void
define_PCI_CAP_ID_SLOTID|int|void
define_PCI_CAP_ID_SSVID|int|void
define_PCI_CAP_ID_VNDR|int|void
define_PCI_CAP_ID_VPD|int|void
define_PCI_CAP_LIST_ID|int|void
define_PCI_CAP_LIST_NEXT|int|void
define_PCI_CAP_SIZEOF|int|void
define_PCI_CARDBUS_CIS|int|void
define_PCI_CB_BRIDGE_CONTROL|int|void
define_PCI_CB_BRIDGE_CTL_16BIT_INT|int|void
define_PCI_CB_BRIDGE_CTL_CB_RESET|int|void
define_PCI_CB_BRIDGE_CTL_ISA|int|void
define_PCI_CB_BRIDGE_CTL_MASTER_ABORT|int|void
define_PCI_CB_BRIDGE_CTL_PARITY|int|void
define_PCI_CB_BRIDGE_CTL_POST_WRITES|int|void
define_PCI_CB_BRIDGE_CTL_PREFETCH_MEM0|int|void
define_PCI_CB_BRIDGE_CTL_PREFETCH_MEM1|int|void
define_PCI_CB_BRIDGE_CTL_SERR|int|void
define_PCI_CB_BRIDGE_CTL_VGA|int|void
define_PCI_CB_CAPABILITY_LIST|int|void
define_PCI_CB_CARD_BUS|int|void
define_PCI_CB_IO_BASE_0_HI|int|void
define_PCI_CB_IO_BASE_0|int|void
define_PCI_CB_IO_BASE_1_HI|int|void
define_PCI_CB_IO_BASE_1|int|void
define_PCI_CB_IO_LIMIT_0_HI|int|void
define_PCI_CB_IO_LIMIT_0|int|void
define_PCI_CB_IO_LIMIT_1_HI|int|void
define_PCI_CB_IO_LIMIT_1|int|void
define_PCI_CB_IO_RANGE_MASK|int|void
define_PCI_CB_LATENCY_TIMER|int|void
define_PCI_CB_LEGACY_MODE_BASE|int|void
define_PCI_CB_MEMORY_BASE_0|int|void
define_PCI_CB_MEMORY_BASE_1|int|void
define_PCI_CB_MEMORY_LIMIT_0|int|void
define_PCI_CB_MEMORY_LIMIT_1|int|void
define_PCI_CB_PRIMARY_BUS|int|void
define_PCI_CB_SEC_STATUS|int|void
define_PCI_CB_SUBORDINATE_BUS|int|void
define_PCI_CB_SUBSYSTEM_ID|int|void
define_PCI_CB_SUBSYSTEM_VENDOR_ID|int|void
define_PCI_CHSWP_CSR|int|void
define_PCI_CHSWP_DHA|int|void
define_PCI_CHSWP_EIM|int|void
define_PCI_CHSWP_EXT|int|void
define_PCI_CHSWP_INS|int|void
define_PCI_CHSWP_LOO|int|void
define_PCI_CHSWP_PIE|int|void
define_PCI_CHSWP_PI|int|void
define_PCI_CLASS_DEVICE|int|void
define_PCI_CLASS_PROG|int|void
define_PCI_CLASS_REVISION|int|void
define_PCI_COMMAND_FAST_BACK|int|void
define_PCI_COMMAND_INTX_DISABLE|int|void
define_PCI_COMMAND_INVALIDATE|int|void
define_PCI_COMMAND_IO|int|void
define_PCI_COMMAND_MASTER|int|void
define_PCI_COMMAND_MEMORY|int|void
define_PCI_COMMAND_PARITY|int|void
define_PCI_COMMAND_SERR|int|void
define_PCI_COMMAND_SPECIAL|int|void
define_PCI_COMMAND_VGA_PALETTE|int|void
define_PCI_COMMAND_WAIT|int|void
define_PCI_COMMAND|int|void
define_PCI_DEVICE_ID|int|void
define_PCI_ERR_CAP_ECRC_CHKC|int|void
define_PCI_ERR_CAP_ECRC_CHKE|int|void
define_PCI_ERR_CAP_ECRC_GENC|int|void
define_PCI_ERR_CAP_ECRC_GENE|int|void
define_PCI_ERR_CAP|int|void
define_PCI_ERR_COR_BAD_DLLP|int|void
define_PCI_ERR_COR_BAD_TLP|int|void
define_PCI_ERR_COR_MASK|int|void
define_PCI_ERR_COR_RCVR|int|void
define_PCI_ERR_COR_REP_ROLL|int|void
define_PCI_ERR_COR_REP_TIMER|int|void
define_PCI_ERR_COR_STATUS|int|void
define_PCI_ERR_HEADER_LOG|int|void
define_PCI_ERR_ROOT_CMD_COR_EN|int|void
define_PCI_ERR_ROOT_CMD_FATAL_EN|int|void
define_PCI_ERR_ROOT_CMD_NONFATAL_EN|int|void
define_PCI_ERR_ROOT_COMMAND|int|void
define_PCI_ERR_ROOT_COR_RCV|int|void
define_PCI_ERR_ROOT_ERR_SRC|int|void
define_PCI_ERR_ROOT_FATAL_RCV|int|void
define_PCI_ERR_ROOT_FIRST_FATAL|int|void
define_PCI_ERR_ROOT_MULTI_COR_RCV|int|void
define_PCI_ERR_ROOT_MULTI_UNCOR_RCV|int|void
define_PCI_ERR_ROOT_NONFATAL_RCV|int|void
define_PCI_ERR_ROOT_STATUS|int|void
define_PCI_ERR_ROOT_UNCOR_RCV|int|void
define_PCI_ERR_UNCOR_MASK|int|void
define_PCI_ERR_UNCOR_SEVER|int|void
define_PCI_ERR_UNCOR_STATUS|int|void
define_PCI_ERR_UNC_COMP_ABORT|int|void
define_PCI_ERR_UNC_COMP_TIME|int|void
define_PCI_ERR_UNC_DLP|int|void
define_PCI_ERR_UNC_ECRC|int|void
define_PCI_ERR_UNC_FCP|int|void
define_PCI_ERR_UNC_MALF_TLP|int|void
define_PCI_ERR_UNC_POISON_TLP|int|void
define_PCI_ERR_UNC_RX_OVER|int|void
define_PCI_ERR_UNC_TRAIN|int|void
define_PCI_ERR_UNC_UNSUP|int|void
define_PCI_ERR_UNC_UNX_COMP|int|void
define_PCI_EXP_DEVCAP2_ARI|int|void
define_PCI_EXP_DEVCAP2_LTR|int|void
define_PCI_EXP_DEVCAP2_OBFF_MASK|int|void
define_PCI_EXP_DEVCAP2_OBFF_MSG|int|void
define_PCI_EXP_DEVCAP2_OBFF_WAKE|int|void
define_PCI_EXP_DEVCAP2|int|void
